0.22859055	0.0374675	0.2639699	0.21367271	0.12179156	0.25792795	-0.032201294	0.03997162	0.0777307	0.15093757	0.07201952	0.37649205	-0.12501393	0.3678306	-0.17936128	-0.46927288
0.52858174	0.35153872	0.39518222	0.1263133	0.10443659	0.548762	0.3239663	-0.3870298	-0.27028838	0.0063435845	0.3464615	0.30725467	0.28717807	0.30285665	0.15242155	-0.48272914
-0.07884777	-0.17538871	0.4201257	0.2762118	0.16856363	-0.11823668	-0.14955457	0.1054016	0.2151549	0.41290262	-0.0933227	0.25936624	-0.26018086	0.36965823	-0.15750217	-0.21954697
-0.03921352	-0.043912835	0.07109936	0.4168261	0.3011152	-0.16175115	0.018369911	0.15154424	0.23102722	0.013782607	-0.25819796	0.4212105	-0.1434263	0.11338712	-0.33509627	-0.3216667
-0.17992404	0.0576636	-0.23925908	0.19766645	0.04134659	-0.18650703	-0.24304624	-0.07136859	-0.08552193	0.118799366	0.023259113	0.24902882	-0.18425478	0.46254286	-0.06865779	-0.087568685
-0.4171726	-0.6462854	0.83866197	0.38818473	0.33002898	-0.43643612	-0.24519323	0.56686527	0.5918728	0.50842655	-0.4597219	-0.041833982	-0.44183248	-0.020854356	-0.40064442	-0.032779172
0.30875102	0.038504194	0.5028968	0.21903329	0.14055818	0.3556123	0.25111485	0.081972115	0.12820688	0.027667668	0.031090265	0.2503768	0.19008677	0.06769498	-0.17399627	-0.35648137
0.23261136	-0.06713915	0.37576592	-0.017312301	0.022188205	0.33830225	-0.046197966	0.010767287	0.039125644	0.12004563	0.19083022	0.12281679	-0.027899971	0.27729195	0.021972539	-0.42851308
-0.5971222	-0.5581857	0.41015878	0.06274604	-0.1245701	-0.5456726	-0.55698663	0.5146328	0.5564756	0.55633974	-0.23678492	-0.2020048	-0.64143825	0.37907678	-0.22777382	0.023540083
0.20266567	-0.12252624	0.3581603	0.20673795	0.27482057	0.11017575	0.102917194	0.20242941	0.19953838	-0.00474126	-0.13199757	0.2367038	-0.04196201	0.06737004	-0.1932191	-0.4418672
0.6068624	-0.17936747	0.7764645	-0.18091439	-0.009263143	0.7249124	0.27752012	0.34571373	0.02933279	-0.29500762	0.10353922	-0.10771431	0.37821296	-0.14407259	0.028428858	-0.790614
